City ID,City Name,Timezone,Weather Condition,Weather Description,Temperature,Feels Like,Max Temperature,Min Temperature,Humidity,Cloud Coverage,Visibility,Wind Speed,Wind Direction,Atmospheric Pressure (hPa),Sea Level Pressure (hPa),Ground Level Pressure (hPa),Sunrise Time (Local),Sunset Time (Local),Latitude,Longitude
5177162,Wintersville,-4 UTC,Clouds,overcast clouds,22.96 °C,22.59 °C,25.09 °C,22.69 °C,49%,100%,10000 m,0.89 m/s,275°,1018,1018,979,06:09 AM,08:29 PM,40.3754,-80.7037
5177219,Wolfhurst,-4 UTC,Clouds,overcast clouds,24.1 °C,24.18 °C,25.08 °C,23.32 °C,62%,100%,10000 m,3.69 m/s,239°,1019,1019,981,06:10 AM,08:28 PM,40.0692,-80.7837
5177229,Wood,-4 UTC,Clouds,overcast clouds,24.76 °C,24.73 °C,25.22 °C,23.24 °C,55%,100%,10000 m,5.66 m/s,155°,1016,1016,992,06:18 AM,08:43 PM,41.3667,-83.6166
5177337,Woodville,-4 UTC,Clouds,overcast clouds,23.6 °C,23.45 °C,23.91 °C,23.25 °C,55%,100%,10000 m,4.08 m/s,137°,1016,1016,993,06:17 AM,08:42 PM,41.4514,-83.3658
5177358,Wooster,-4 UTC,Clouds,overcast clouds,24.63 °C,24.69 °C,24.87 °C,24.01 °C,59%,94%,9488 m,0.89 m/s,174°,1017,1017,979,06:13 AM,08:35 PM,40.8051,-81.9351
5177396,Worthington,-4 UTC,Clouds,overcast clouds,19.21 °C,19.46 °C,20.11 °C,18.73 °C,87%,100%,8194 m,1.34 m/s,188°,1017,1017,987,06:19 AM,08:37 PM,40.0931,-83.018
5177557,Yorkville,-4 UTC,Clouds,overcast clouds,24.17 °C,24.21 °C,25.14 °C,23.39 °C,60%,100%,10000 m,3.56 m/s,244°,1019,1019,981,06:09 AM,08:28 PM,40.1545,-80.7104
5177568,Youngstown,-4 UTC,Clouds,overcast clouds,26.46 °C,26.46 °C,27.1 °C,25.71 °C,45%,99%,10000 m,0.45 m/s,137°,1018,1018,980,06:07 AM,08:30 PM,41.0998,-80.6495
5177874,Adamstown,-4 UTC,Clouds,overcast clouds,25.84 °C,25.79 °C,26.46 °C,24.97 °C,50%,100%,10000 m,2.68 m/s,142°,1022,1022,1002,05:51 AM,08:10 PM,40.2412,-76.0563
5177922,Akron,-4 UTC,Clouds,overcast clouds,26.1 °C,26.1 °C,26.51 °C,25.13 °C,48%,100%,10000 m,1.79 m/s,86°,1022,1022,1003,05:51 AM,08:10 PM,40.1568,-76.2022
5177944,Albion,-4 UTC,Clouds,broken clouds,27.78 °C,27.54 °C,27.82 °C,27.46 °C,41%,57%,10000 m,2.58 m/s,193°,1018,1018,984,06:04 AM,08:31 PM,41.8906,-80.3664
5177945,Albion,-4 UTC,Clouds,scattered clouds,26.24 °C,26.24 °C,27.2 °C,24.43 °C,32%,37%,10000 m,2.24 m/s,152°,1020,1020,964,06:00 AM,08:23 PM,40.959,-78.947
5177951,Alburtis,-4 UTC,Clouds,overcast clouds,26.33 °C,26.33 °C,26.94 °C,25.33 °C,47%,100%,10000 m,1.79 m/s,165°,1022,1022,1001,05:48 AM,08:09 PM,40.5109,-75.603
5178027,Aliquippa,-4 UTC,Clouds,overcast clouds,26.49 °C,26.49 °C,27.79 °C,25.6 °C,45%,100%,10000 m,0.89 m/s,153°,1019,1019,980,06:06 AM,08:27 PM,40.6367,-80.2401
5178040,Allegheny County,-4 UTC,Clouds,overcast clouds,26.01 °C,26.01 °C,27.08 °C,24.73 °C,43%,100%,10000 m,1.79 m/s,243°,1019,1019,980,06:06 AM,08:27 PM,40.6253,-80.1251
5178088,Alleghenyville,-4 UTC,Clouds,overcast clouds,25.74 °C,25.68 °C,26.53 °C,25 °C,50%,100%,10000 m,2.68 m/s,142°,1022,1022,1002,05:50 AM,08:09 PM,40.2343,-75.9885
5178123,Allens Mills,-4 UTC,Clouds,broken clouds,26.83 °C,26.52 °C,26.86 °C,25.86 °C,35%,70%,10000 m,3.52 m/s,158°,1020,1020,961,06:00 AM,08:23 PM,41.1995,-78.9075
5178127,Allentown,-4 UTC,Clouds,overcast clouds,26.39 °C,26.39 °C,27.16 °C,25.55 °C,45%,100%,10000 m,1.79 m/s,180°,1022,1022,1002,05:47 AM,08:08 PM,40.6084,-75.4902
5178155,Allison Park,-4 UTC,Clouds,overcast clouds,26.08 °C,26.08 °C,27.07 °C,24.71 °C,41%,100%,10000 m,2.24 m/s,208°,1019,1019,981,06:05 AM,08:26 PM,40.5584,-79.9581
5178165,Allison Park,-4 UTC,Clouds,overcast clouds,26.08 °C,26.08 °C,27.07 °C,24.71 °C,41%,100%,10000 m,2.24 m/s,208°,1019,1019,981,06:05 AM,08:26 PM,40.5595,-79.9587
5178166,Almedia,-4 UTC,Clouds,overcast clouds,26.56 °C,26.56 °C,27.21 °C,26 °C,48%,89%,10000 m,0.89 m/s,257°,1021,1021,988,05:50 AM,08:13 PM,41.0145,-76.3811
5178195,Altoona,-4 UTC,Clouds,overcast clouds,24.75 °C,24.35 °C,25.27 °C,24.01 °C,41%,88%,10000 m,1.79 m/s,229°,1021,1021,961,05:59 AM,08:20 PM,40.5187,-78.3947
5178225,Ambler,-4 UTC,Clouds,overcast clouds,27.34 °C,27.23 °C,28.77 °C,26.05 °C,42%,99%,10000 m,2.24 m/s,300°,1022,1022,1011,05:47 AM,08:06 PM,40.1545,-75.2216
5178228,Ambridge,-4 UTC,Clouds,overcast clouds,25.79 °C,25.63 °C,27.06 °C,24.62 °C,46%,100%,10000 m,1.34 m/s,269°,1019,1019,980,06:06 AM,08:27 PM,40.5892,-80.2251
5178254,Amity Gardens,-4 UTC,Clouds,overcast clouds,26.63 °C,26.63 °C,27.7 °C,25.56 °C,48%,100%,10000 m,1.79 m/s,211°,1022,1022,1006,05:49 AM,08:08 PM,40.2743,-75.7352
5178280,Ancient Oaks,-4 UTC,Clouds,overcast clouds,26.35 °C,26.35 °C,27.03 °C,25.42 °C,47%,100%,10000 m,1.79 m/s,165°,1022,1022,1000,05:48 AM,08:09 PM,40.5473,-75.5893
5178351,Annville,-4 UTC,Clouds,broken clouds,26.44 °C,26.44 °C,26.83 °C,25.38 °C,42%,65%,10000 m,4.92 m/s,230°,1021,1021,1001,05:52 AM,08:12 PM,40.3295,-76.5152
5178393,Apollo,-4 UTC,Clouds,overcast clouds,27.11 °C,26.38 °C,27.66 °C,26.03 °C,27%,100%,10000 m,4.25 m/s,149°,1020,1020,978,06:04 AM,08:25 PM,40.5815,-79.5664
5178450,Archbald,-4 UTC,Clouds,overcast clouds,25.9 °C,25.51 °C,26.48 °C,25.38 °C,37%,88%,10000 m,1.79 m/s,208°,1022,1022,969,05:45 AM,08:11 PM,41.4948,-75.5369
5178481,Ardmore,-4 UTC,Clouds,overcast clouds,26.76 °C,26.83 °C,28.34 °C,25.56 °C,43%,99%,10000 m,2.24 m/s,193°,1022,1022,1013,05:48 AM,08:06 PM,40.0068,-75.2855
5178489,Arlington Heights,-4 UTC,Clouds,scattered clouds,25.71 °C,25.51 °C,26.17 °C,24.62 °C,45%,45%,10000 m,3.52 m/s,216°,1022,1022,991,05:45 AM,08:08 PM,40.9901,-75.2163
5178527,Arnold,-4 UTC,Clouds,overcast clouds,26.79 °C,26.41 °C,27.66 °C,26.03 °C,33%,100%,10000 m,1.79 m/s,84°,1019,1019,979,06:05 AM,08:25 PM,40.5801,-79.7667
5178597,Ashland,-4 UTC,Clouds,overcast clouds,24.94 °C,24.77 °C,26.08 °C,24.41 °C,49%,99%,10000 m,0.45 m/s,168°,1021,1021,981,05:50 AM,08:12 PM,40.7818,-76.3458
5178612,Ashley,-4 UTC,Clouds,broken clouds,25.74 °C,25.39 °C,26.7 °C,24.9 °C,39%,74%,10000 m,2.24 m/s,188°,1022,1022,978,05:48 AM,08:11 PM,41.2104,-75.8966
5178623,Ashton Wooden Bridge,-4 UTC,Clouds,overcast clouds,28.08 °C,27.6 °C,29.18 °C,26.88 °C,38%,100%,10000 m,3.58 m/s,209°,1022,1022,1017,05:47 AM,08:05 PM,40.0718,-75.0229
5178632,Aspinwall,-4 UTC,Clouds,overcast clouds,26.46 °C,26.46 °C,27.51 °C,25.02 °C,41%,100%,10000 m,2.24 m/s,208°,1019,1019,981,06:05 AM,08:26 PM,40.4915,-79.9048
5178651,Athens,-4 UTC,Clouds,overcast clouds,27.69 °C,27.17 °C,27.69 °C,27.69 °C,36%,99%,10000 m,3.82 m/s,214°,1021,1021,978,05:48 AM,08:16 PM,41.9573,-76.518
5178686,Audubon,-4 UTC,Clouds,overcast clouds,27.18 °C,27.11 °C,28.48 °C,25.87 °C,42%,100%,10000 m,2.24 m/s,229°,1022,1022,1010,05:48 AM,08:07 PM,40.1279,-75.4318
5178724,Avalon,-4 UTC,Clouds,overcast clouds,25.88 °C,25.67 °C,27.05 °C,24.61 °C,44%,100%,10000 m,2.24 m/s,208°,1019,1019,981,06:06 AM,08:26 PM,40.5009,-80.0676
5178736,Avis,-4 UTC,Clouds,overcast clouds,26.65 °C,26.65 °C,27.25 °C,26.54 °C,42%,98%,10000 m,3.03 m/s,184°,1020,1020,974,05:53 AM,08:17 PM,41.1848,-77.3139
5178741,Avoca,-4 UTC,Clouds,broken clouds,26.35 °C,26.35 °C,26.94 °C,25.74 °C,43%,73%,10000 m,3.88 m/s,215°,1022,1022,975,05:47 AM,08:11 PM,41.3398,-75.7363
5178743,Avon,-4 UTC,Clouds,broken clouds,26.11 °C,26.11 °C,26.71 °C,25.27 °C,37%,83%,10000 m,1.79 m/s,186°,1021,1021,1001,05:52 AM,08:11 PM,40.3457,-76.39
5178748,Avonia,-4 UTC,Clouds,broken clouds,24.5 °C,24.18 °C,28.25 °C,24.5 °C,45%,73%,10000 m,0.79 m/s,133°,1018,1018,988,06:03 AM,08:31 PM,42.0456,-80.2698
5178749,Avonmore,-4 UTC,Clouds,overcast clouds,27.19 °C,26.32 °C,27.57 °C,26.31 °C,24%,100%,10000 m,4.33 m/s,153°,1020,1020,978,06:04 AM,08:24 PM,40.529,-79.4614
5178800,Back Mountain,-4 UTC,Clouds,broken clouds,25.68 °C,25.35 °C,26.05 °C,25.19 °C,40%,82%,10000 m,0.45 m/s,268°,1022,1022,979,05:48 AM,08:12 PM,41.3359,-75.9963
5178806,Baden,-4 UTC,Clouds,overcast clouds,25.88 °C,25.72 °C,27.4 °C,24.71 °C,46%,100%,10000 m,1.34 m/s,269°,1019,1019,980,06:06 AM,08:27 PM,40.6351,-80.2281
5178813,Bagdad,-4 UTC,Clouds,broken clouds,27.22 °C,26.82 °C,27.22 °C,27.1 °C,36%,80%,10000 m,3.21 m/s,162°,1018,1018,970,06:02 AM,08:30 PM,41.952,-80.0242
5178824,Baidland,-4 UTC,Clouds,overcast clouds,24.92 °C,24.69 °C,26.46 °C,24.42 °C,47%,100%,10000 m,0.89 m/s,271°,1019,1019,980,06:06 AM,08:25 PM,40.1948,-79.9709
5178839,Bainbridge,-4 UTC,Clouds,broken clouds,26.23 °C,26.23 °C,27.41 °C,25.48 °C,43%,83%,10000 m,1.34 m/s,158°,1022,1022,1005,05:53 AM,08:12 PM,40.0909,-76.6675
5178883,Bakerstown,-4 UTC,Clouds,overcast clouds,26.38 °C,26.38 °C,27.03 °C,24.99 °C,39%,100%,10000 m,3.32 m/s,143°,1019,1019,979,06:05 AM,08:26 PM,40.6509,-79.9364
5178940,Baldwin,-4 UTC,Clouds,overcast clouds,25.29 °C,25.02 °C,26.62 °C,24.29 °C,44%,100%,10000 m,0.89 m/s,59°,1020,1020,981,06:06 AM,08:26 PM,40.3381,-79.9789
5178975,Bally,-4 UTC,Clouds,overcast clouds,26.34 °C,26.34 °C,27.2 °C,25.29 °C,47%,99%,10000 m,0.89 m/s,184°,1022,1022,1004,05:48 AM,08:08 PM,40.4023,-75.5871
5178996,Bangor,-4 UTC,Clouds,broken clouds,25.55 °C,25.28 °C,26.36 °C,24.54 °C,43%,57%,10000 m,3.36 m/s,228°,1022,1022,1000,05:46 AM,08:08 PM,40.8657,-75.2066
5179102,Barnesboro,-4 UTC,Clouds,broken clouds,24.25 °C,23.67 °C,24.49 °C,23.24 °C,36%,79%,10000 m,4.36 m/s,150°,1021,1021,956,06:00 AM,08:22 PM,40.6626,-78.78
5179193,Bath,-4 UTC,Clouds,overcast clouds,26.19 °C,26.19 °C,26.88 °C,25.34 °C,43%,86%,10000 m,1.79 m/s,213°,1022,1022,1002,05:47 AM,08:08 PM,40.7257,-75.3941
5179338,Bear Rocks,-4 UTC,Clouds,overcast clouds,22.64 °C,22.53 °C,24.27 °C,21.4 °C,60%,100%,10000 m,4.09 m/s,135°,1020,1020,964,06:05 AM,08:23 PM,40.1228,-79.4617
5179446,Beaver,-4 UTC,Clouds,overcast clouds,26.29 °C,26.29 °C,27.6 °C,25.44 °C,45%,100%,10000 m,3.11 m/s,169°,1019,1019,980,06:06 AM,08:28 PM,40.6953,-80.3048
5179454,Beaver County,-4 UTC,Clouds,overcast clouds,25.63 °C,25.53 °C,26.44 °C,24.25 °C,49%,100%,10000 m,3.36 m/s,166°,1019,1019,979,06:07 AM,08:29 PM,40.7503,-80.5001
5179478,Beaver Falls,-4 UTC,Clouds,overcast clouds,26.46 °C,26.46 °C,27.68 °C,25.63 °C,45%,100%,10000 m,3.19 m/s,168°,1019,1019,980,06:06 AM,08:28 PM,40.752,-80.3192
5179577,Beaverdale,-4 UTC,Clouds,overcast clouds,22.25 °C,21.73 °C,22.72 °C,22.16 °C,46%,100%,10000 m,4.74 m/s,145°,1021,1021,949,06:01 AM,08:20 PM,40.322,-78.697
5179630,Bedford,-4 UTC,Clouds,overcast clouds,24.2 °C,24.06 °C,24.2 °C,24.2 °C,53%,100%,10000 m,4.45 m/s,141°,1021,1021,969,06:01 AM,08:19 PM,40.0187,-78.5039
5179641,Bedminster,-4 UTC,Clouds,overcast clouds,26.27 °C,26.27 °C,27.77 °C,25.36 °C,45%,100%,10000 m,2.71 m/s,243°,1022,1022,1005,05:47 AM,08:07 PM,40.4259,-75.1791
5179696,Beechton,-4 UTC,Clouds,broken clouds,26.54 °C,26.54 °C,26.76 °C,25.29 °C,34%,78%,10000 m,3.61 m/s,159°,1020,1020,960,05:59 AM,08:23 PM,41.2348,-78.8506
5179751,Bell Acres,-4 UTC,Clouds,overcast clouds,25.45 °C,25.23 °C,26.83 °C,24.15 °C,45%,100%,10000 m,1.79 m/s,243°,1019,1019,980,06:06 AM,08:27 PM,40.5901,-80.1665
5179756,Belfast,-4 UTC,Clouds,broken clouds,25.97 °C,25.97 °C,26.39 °C,25.24 °C,44%,67%,10000 m,1.79 m/s,225°,1022,1022,1001,05:46 AM,08:08 PM,40.7807,-75.278
5179794,Belle Vernon,-4 UTC,Clouds,overcast clouds,25.06 °C,24.87 °C,26.69 °C,24.65 °C,48%,100%,10000 m,1.34 m/s,72°,1019,1019,981,06:06 AM,08:25 PM,40.1251,-79.8664
5179799,Bellefonte,-4 UTC,Clouds,overcast clouds,26.88 °C,26.78 °C,27.59 °C,25.37 °C,40%,88%,10000 m,3.13 m/s,173°,1021,1021,973,05:56 AM,08:18 PM,40.9134,-77.7783
5179809,Belleville,-4 UTC,Clouds,broken clouds,26.25 °C,26.25 °C,27.66 °C,25.22 °C,40%,78%,10000 m,4.05 m/s,162°,1021,1021,980,05:56 AM,08:17 PM,40.6051,-77.7255
5179811,Bellevue,-4 UTC,Clouds,overcast clouds,25.94 °C,25.74 °C,27.11 °C,24.67 °C,44%,100%,10000 m,2.24 m/s,208°,1019,1019,981,06:06 AM,08:26 PM,40.494,-80.0517
5179845,Bellwood,-4 UTC,Clouds,broken clouds,25.16 °C,24.75 °C,25.68 °C,24.74 °C,39%,83%,10000 m,1.79 m/s,229°,1021,1021,966,05:59 AM,08:20 PM,40.6034,-78.3247
5179856,Belmont,-4 UTC,Clouds,overcast clouds,23.02 °C,22.6 °C,23.46 °C,22.4 °C,47%,100%,10000 m,4.41 m/s,154°,1021,1021,950,06:02 AM,08:21 PM,40.2873,-78.8895
5179911,Ben Avon,-4 UTC,Clouds,overcast clouds,25.97 °C,25.97 °C,27.12 °C,24.69 °C,44%,100%,10000 m,2.24 m/s,208°,1019,1019,980,06:06 AM,08:26 PM,40.5081,-80.0831
5180021,Bentleyville,-4 UTC,Clouds,overcast clouds,24.59 °C,24.36 °C,26.2 °C,23.86 °C,48%,100%,10000 m,0.45 m/s,41°,1019,1019,979,06:07 AM,08:25 PM,40.1167,-80.0084
5180052,Berks,-4 UTC,Clouds,overcast clouds,26.01 °C,26.01 °C,26.9 °C,25.07 °C,50%,100%,10000 m,1.79 m/s,225°,1022,1022,996,05:49 AM,08:10 PM,40.6254,-75.8749
5180102,Berwyn,-4 UTC,Clouds,overcast clouds,26.46 °C,26.46 °C,27.81 °C,25.18 °C,43%,97%,10000 m,2.24 m/s,229°,1022,1022,1009,05:49 AM,08:07 PM,40.0448,-75.4388
5180106,Bessemer,-4 UTC,Clouds,overcast clouds,25.5 °C,25.23 °C,26.53 °C,25.26 °C,43%,100%,10000 m,0.45 m/s,158°,1019,1019,980,06:07 AM,08:29 PM,40.9748,-80.4937
5180119,Berwick,-4 UTC,Clouds,broken clouds,26.53 °C,26.53 °C,27.15 °C,25.94 °C,45%,70%,10000 m,0.89 m/s,257°,1022,1022,984,05:49 AM,08:12 PM,41.0545,-76.2333
5180199,Bethel Park,-4 UTC,Clouds,overcast clouds,24.99 °C,24.72 °C,26.43 °C,24.1 °C,45%,100%,10000 m,1.79 m/s,191°,1019,1019,979,06:06 AM,08:26 PM,40.3276,-80.0395
5180225,Bethlehem,-4 UTC,Clouds,overcast clouds,26.28 °C,26.28 °C,27.16 °C,25.55 °C,44%,94%,10000 m,1.79 m/s,213°,1022,1022,1003,05:47 AM,08:08 PM,40.6259,-75.3705
5180308,Big Beaver,-4 UTC,Clouds,overcast clouds,25.67 °C,25.47 °C,26.36 °C,24.84 °C,45%,100%,10000 m,1.34 m/s,186°,1019,1019,980,06:06 AM,08:28 PM,40.8245,-80.3628
5180607,Birchwood Lakes,-4 UTC,Clouds,broken clouds,25.07 °C,24.7 °C,26.33 °C,24.04 °C,41%,53%,10000 m,0.89 m/s,246°,1022,1022,982,05:44 AM,08:08 PM,41.2545,-74.9185
5180620,Birdsboro,-4 UTC,Clouds,overcast clouds,26.5 °C,26.5 °C,27.39 °C,25.56 °C,47%,100%,10000 m,3.53 m/s,208°,1022,1022,1005,05:50 AM,08:09 PM,40.2645,-75.8041
5180709,Black Lick,-4 UTC,Clouds,overcast clouds,27.24 °C,27.04 °C,27.33 °C,25.4 °C,40%,100%,10000 m,4.34 m/s,164°,1020,1020,973,06:03 AM,08:23 PM,40.4792,-79.1998
5180809,Blair County,-4 UTC,Clouds,broken clouds,24.23 °C,23.7 °C,24.58 °C,23.73 °C,38%,81%,10000 m,1.79 m/s,229°,1021,1021,962,05:59 AM,08:20 PM,40.6251,-78.375
5180834,Blairsville,-4 UTC,Clouds,overcast clouds,26.49 °C,26.49 °C,27.16 °C,25.23 °C,45%,100%,10000 m,4.31 m/s,160°,1020,1020,972,06:03 AM,08:23 PM,40.4312,-79.2609
5180843,Blakely,-4 UTC,Clouds,overcast clouds,26.43 °C,26.43 °C,26.95 °C,25.85 °C,37%,87%,10000 m,1.79 m/s,208°,1022,1022,972,05:46 AM,08:11 PM,41.4809,-75.5946
5180859,Blandon,-4 UTC,Clouds,overcast clouds,26.4 °C,26.4 °C,27.06 °C,25.53 °C,47%,99%,10000 m,1.34 m/s,215°,1022,1022,1003,05:49 AM,08:09 PM,40.4412,-75.8869
5180876,Blawnox,-4 UTC,Clouds,overcast clouds,26.63 °C,26.63 °C,27.59 °C,25.35 °C,39%,100%,10000 m,1.34 m/s,229°,1019,1019,981,06:05 AM,08:26 PM,40.4934,-79.8606
5180905,Bloomfield,-4 UTC,Clouds,overcast clouds,25.91 °C,25.68 °C,27.14 °C,24.57 °C,43%,100%,10000 m,2.24 m/s,208°,1019,1019,981,06:06 AM,08:26 PM,40.4609,-79.9509
5180934,Bloomsburg,-4 UTC,Clouds,overcast clouds,26.43 °C,26.43 °C,26.94 °C,25.27 °C,47%,92%,10000 m,0.45 m/s,101°,1021,1021,990,05:50 AM,08:13 PM,41.0037,-76.4549
5180948,Blossburg,-4 UTC,Clouds,overcast clouds,24.67 °C,24.16 °C,25.69 °C,24.61 °C,37%,100%,10000 m,4.12 m/s,186°,1022,1022,957,05:51 AM,08:17 PM,41.6795,-77.0639
5180958,Blue Ball,-4 UTC,Clouds,overcast clouds,25.77 °C,25.76 °C,26.53 °C,24.88 °C,52%,100%,10000 m,1.79 m/s,86°,1022,1022,1002,05:51 AM,08:09 PM,40.1187,-76.0472
5180961,Blue Bell,-4 UTC,Clouds,overcast clouds,27.01 °C,26.97 °C,28.33 °C,25.79 °C,42%,99%,10000 m,1.34 m/s,93°,1022,1022,1011,05:48 AM,08:06 PM,40.1523,-75.2663
5181056,Blytheburn,-4 UTC,Clouds,broken clouds,25.1 °C,24.74 °C,26.21 °C,24.41 °C,41%,71%,10000 m,3.88 m/s,208°,1022,1022,976,05:48 AM,08:11 PM,41.1256,-75.9535
5181063,Boalsburg,-4 UTC,Clouds,broken clouds,26.31 °C,26.31 °C,27.05 °C,24.84 °C,41%,80%,10000 m,1.79 m/s,232°,1021,1021,974,05:56 AM,08:18 PM,40.7756,-77.7925
5181134,Boiling Springs,-4 UTC,Clouds,overcast clouds,26.7 °C,26.79 °C,27.1 °C,25.42 °C,43%,89%,10000 m,1.34 m/s,248°,1021,1021,997,05:55 AM,08:14 PM,40.1498,-77.1283
5181222,Borie,-4 UTC,Clouds,overcast clouds,24.02 °C,23.44 °C,24.02 °C,24.02 °C,37%,92%,10000 m,3.47 m/s,182°,1021,1021,948,05:55 AM,08:21 PM,41.6859,-77.9522
5181248,Boswell,-4 UTC,Clouds,overcast clouds,22.58 °C,22.41 °C,23.31 °C,21.55 °C,58%,99%,10000 m,0.89 m/s,203°,1021,1021,949,06:03 AM,08:21 PM,40.1615,-79.0289
5181326,Bowmansville,-4 UTC,Clouds,overcast clouds,25.83 °C,25.8 °C,26.59 °C,25.07 °C,51%,100%,10000 m,0.45 m/s,252°,1022,1022,1001,05:51 AM,08:09 PM,40.1968,-76.0174
5181375,Boyertown,-4 UTC,Clouds,overcast clouds,26.45 °C,26.45 °C,27.36 °C,25.44 °C,47%,99%,10000 m,2.24 m/s,290°,1022,1022,1006,05:49 AM,08:08 PM,40.3337,-75.6374
5181390,Brackenridge,-4 UTC,Clouds,overcast clouds,27.12 °C,26.46 °C,27.78 °C,26.16 °C,29%,100%,10000 m,0.45 m/s,278°,1019,1019,979,06:04 AM,08:25 PM,40.6081,-79.7412
5181396,Braddock,-4 UTC,Clouds,overcast clouds,26.16 °C,26.16 °C,27.29 °C,24.78 °C,43%,100%,10000 m,1.34 m/s,229°,1019,1019,981,06:05 AM,08:25 PM,40.4034,-79.8684
5181400,Braddock Hills,-4 UTC,Clouds,overcast clouds,25.74 °C,25.47 °C,26.86 °C,24.34 °C,42%,100%,10000 m,1.34 m/s,229°,1019,1019,981,06:05 AM,08:25 PM,40.4173,-79.8651
5181407,Bradford,-4 UTC,Clouds,overcast clouds,27.84 °C,26.98 °C,27.84 °C,27.55 °C,30%,99%,10000 m,3.11 m/s,168°,1020,1020,951,05:57 AM,08:24 PM,41.9559,-78.6439
5181416,Bradford County,-4 UTC,Clouds,overcast clouds,25.18 °C,24.77 °C,25.61 °C,25.18 °C,39%,100%,10000 m,4.05 m/s,201°,1021,1021,965,05:50 AM,08:17 PM,41.8754,-76.875
5181428,Bradford Woods,-4 UTC,Clouds,overcast clouds,25.7 °C,25.42 °C,26.68 °C,24.33 °C,42%,100%,10000 m,1.79 m/s,243°,1019,1019,980,06:06 AM,08:27 PM,40.6376,-80.0817
5181553,Brentwood,-4 UTC,Clouds,overcast clouds,25.37 °C,25.11 °C,26.63 °C,24.3 °C,44%,100%,10000 m,0.89 m/s,59°,1020,1020,981,06:06 AM,08:26 PM,40.3706,-79.9748
5181562,Bressler,-4 UTC,Clouds,broken clouds,26.49 °C,26.49 °C,27.19 °C,25.51 °C,45%,73%,10000 m,3.58 m/s,154°,1021,1021,1004,05:54 AM,08:13 PM,40.2295,-76.82
5181570,Breinigsville,-4 UTC,Clouds,overcast clouds,26.4 °C,26.4 °C,27.01 °C,25.4 °C,47%,100%,10000 m,2.68 m/s,184°,1022,1022,1000,05:48 AM,08:09 PM,40.5368,-75.6313
5181605,Brickerville,-4 UTC,Clouds,overcast clouds,25.94 °C,25.82 °C,26.46 °C,25 °C,47%,90%,10000 m,3.58 m/s,160°,1022,1022,1004,05:52 AM,08:11 PM,40.2259,-76.3025
5181624,Bridgeport,-4 UTC,Clouds,overcast clouds,27.33 °C,27.23 °C,28.65 °C,26.05 °C,42%,100%,10000 m,2.24 m/s,229°,1022,1022,1011,05:48 AM,08:07 PM,40.1051,-75.3452
5181636,Bridgeville,-4 UTC,Clouds,overcast clouds,25.62 °C,25.41 °C,26.78 °C,24.74 °C,45%,100%,10000 m,2.24 m/s,190°,1019,1019,979,06:07 AM,08:26 PM,40.3562,-80.1101
5181688,Bristol,-4 UTC,Clouds,overcast clouds,28.23 °C,27.66 °C,29.29 °C,27.27 °C,37%,99%,10000 m,1.79 m/s,209°,1022,1022,1018,05:46 AM,08:05 PM,40.1007,-74.8518
5181752,Brockway,-4 UTC,Clouds,broken clouds,26.8 °C,26.46 °C,27.14 °C,25.67 °C,34%,77%,10000 m,3.65 m/s,159°,1020,1020,959,05:59 AM,08:23 PM,41.2492,-78.7995
5181761,Brodheadsville,-4 UTC,Clouds,broken clouds,25.01 °C,24.77 °C,25.96 °C,24.55 °C,46%,52%,10000 m,0.89 m/s,14°,1022,1022,986,05:46 AM,08:09 PM,40.9245,-75.3938
5181828,Brookville,-4 UTC,Clouds,broken clouds,26.49 °C,26.49 °C,27.33 °C,25.16 °C,37%,63%,10000 m,3.42 m/s,154°,1020,1020,963,06:00 AM,08:24 PM,41.1612,-79.0831
5181940,Brownstown,-4 UTC,Clouds,overcast clouds,26.32 °C,26.32 °C,26.81 °C,24.99 °C,48%,100%,10000 m,1.79 m/s,86°,1022,1022,1004,05:52 AM,08:10 PM,40.1237,-76.2138
5181946,Brownsville,-4 UTC,Clouds,overcast clouds,24.91 °C,24.66 °C,25.31 °C,24.72 °C,46%,100%,10000 m,2.24 m/s,202°,1019,1019,980,06:06 AM,08:24 PM,40.0237,-79.8839
5181950,Browntown,-4 UTC,Clouds,broken clouds,26.27 °C,26.27 °C,27.03 °C,25.19 °C,42%,74%,10000 m,3.89 m/s,213°,1022,1022,977,05:47 AM,08:11 PM,41.3098,-75.7874
5182059,Bryn Athyn,-4 UTC,Clouds,overcast clouds,27.68 °C,27.39 °C,28.78 °C,26.2 °C,40%,99%,10000 m,2.24 m/s,300°,1022,1022,1014,05:47 AM,08:05 PM,40.1315,-75.0674
5182063,Bryn Mawr,-4 UTC,Clouds,overcast clouds,25.1 °C,24.84 °C,26.34 °C,24.3 °C,45%,100%,10000 m,1.79 m/s,191°,1019,1019,978,06:07 AM,08:26 PM,40.304,-80.0867
5182064,Bryn Mawr,-4 UTC,Clouds,overcast clouds,26.64 °C,26.64 °C,28.22 °C,25.46 °C,43%,99%,10000 m,2.24 m/s,229°,1022,1022,1013,05:48 AM,08:06 PM,40.0198,-75.3046
5182201,Bucks,-4 UTC,Clouds,overcast clouds,25.6 °C,25.44 °C,26.66 °C,24.98 °C,47%,100%,10000 m,3.13 m/s,221°,1022,1022,1003,05:47 AM,08:08 PM,40.5004,-75.3749
